log,player1,player2,service,game1,game2,score,odds1,odds2
2019-09-06 14:28:33,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,40,"[1, 2][-, -][-, -]",0.64,0.43
2019-09-06 14:28:54,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[1, 3][-, -][-, -]",0.64,0.43
2019-09-06 14:29:00,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[1, 3][-, -][-, -]",0.61,0.47
2019-09-06 14:29:27,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,0,"[1, 3][-, -][-, -]",0.63,0.44
2019-09-06 14:29:43,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,0,"[1, 3][-, -][-, -]",0.63,0.44
2019-09-06 14:29:48,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,0,"[1, 3][-, -][-, -]",0.65,0.43
2019-09-06 14:30:10,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,15,"[1, 3][-, -][-, -]",0.65,0.43
2019-09-06 14:30:15,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,15,"[1, 3][-, -][-, -]",0.62,0.45
2019-09-06 14:30:21,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,15,"[1, 3][-, -][-, -]",0.63,0.44
2019-09-06 14:31:20,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,15,"[1, 3][-, -][-, -]",0.65,0.43
2019-09-06 14:31:48,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,30,"[1, 3][-, -][-, -]",0.62,0.45
2019-09-06 14:32:31,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[1, 3][-, -][-, -]",0.58,0.49
2019-09-06 14:33:09,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,ADV,"[1, 3][-, -][-, -]",0.58,0.49
2019-09-06 14:33:14,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,ADV,"[1, 3][-, -][-, -]",0.53,0.53
2019-09-06 14:33:47,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[1, 3][-, -][-, -]",0.53,0.53
2019-09-06 14:34:14,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[1, 3][-, -][-, -]",0.57,0.5
2019-09-06 14:35:13,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,40,40,"[1, 3][-, -][-, -]",0.56,0.51
2019-09-06 14:35:30,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,ADV,40,"[1, 3][-, -][-, -]",0.61,0.47
2019-09-06 14:35:57,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,0,"[2, 3][-, -][-, -]",0.64,0.43
2019-09-06 14:38:54,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,0,15,"[2, 3][-, -][-, -]",0.6,0.48
2019-09-06 14:39:05,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[2, 3][-, -][-, -]",0.6,0.48
2019-09-06 14:39:10,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[2, 3][-, -][-, -]",0.64,0.43
2019-09-06 14:39:32,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,15,15,"[2, 3][-, -][-, -]",0.65,0.43
2019-09-06 14:39:43,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,15,"[2, 3][-, -][-, -]",0.65,0.43
2019-09-06 14:39:48,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,15,"[2, 3][-, -][-, -]",0.69,0.38
2019-09-06 14:40:21,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[2, 3][-, -][-, -]",0.69,0.38
2019-09-06 14:40:26,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,30,30,"[2, 3][-, -][-, -]",0.65,0.43
2019-09-06 14:40:48,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,30,"[2, 3][-, -][-, -]",0.69,0.38
2019-09-06 14:41:15,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[2, 3][-, -][-, -]",0.65,0.43
2019-09-06 14:41:36,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[2, 3][-, -][-, -]",0.65,0.42
2019-09-06 14:41:47,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,ADV,"[2, 3][-, -][-, -]",0.65,0.42
2019-09-06 14:41:53,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,ADV,"[2, 3][-, -][-, -]",0.6,0.48
2019-09-06 14:42:14,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[2, 3][-, -][-, -]",0.6,0.48
2019-09-06 14:42:41,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,40,40,"[2, 3][-, -][-, -]",0.67,0.41
2019-09-06 14:43:08,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,ADV,40,"[2, 3][-, -][-, -]",0.67,0.41
2019-09-06 14:43:13,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,ADV,40,"[2, 3][-, -][-, -]",0.7,0.37
2019-09-06 14:43:40,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player2,ADV,40,"[2, 3][-, -][-, -]",0.71,0.36
2019-09-06 14:43:57,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[3, 3][-, -][-, -]",0.77,0.3
2019-09-06 14:44:34,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,0,"[3, 3][-, -][-, -]",0.75,0.32
2019-09-06 14:44:51,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,0,15,"[3, 3][-, -][-, -]",0.71,0.35
2019-09-06 14:45:17,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,15,15,"[3, 3][-, -][-, -]",0.77,0.3
2019-09-06 14:46:11,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,30,"[3, 3][-, -][-, -]",0.71,0.35
2019-09-06 14:46:16,E. Mertens/A. Sabalenka,C. Dolehide/V. King,player1,30,30,"[3, 3][-, -][-, -]",0.75,0.32
